,date,user,content,likecount,tag
346,2022-08-01 19:15:03+00:00,https://twitter.com/barstoolsports, A Man Accidentally Threw Away A Hard Drive With $180 Million In Bitcoin On It And Now Has A Certifiably Insane Plan To Get It Back,172,-1
347,2022-08-08 23:58:23+00:00,https://twitter.com/Picoin__Pi, Join Did you miss out on Bitcoin &amp; Ethereum mining? Pi Network is a great opportunity for you. Mine Pi coin with your smart Phone by clicking on the App every 24hrs. Join link,172,1
348,2022-08-25 18:59:17+00:00,https://twitter.com/Ralvero, I love both and,170,1
349,2022-09-19 17:57:30+00:00,https://twitter.com/_JokerNFT_, $ETH Follow [ ] RT wallet 21.09 TS 23.00 END,170,1
350,2022-08-27 19:26:33+00:00,https://twitter.com/CharFadirepo, I was thrilled to attend the amazing conference introduce one of my fav on stage &amp; speak briefly about the It was a good day!,169,1
351,2022-10-01 22:40:21+00:00,https://twitter.com/LawrenceLepard, no. belief is selling US Tbonds and other assets will crater US bubble economy. it is all confetti. choose Au and dollar can go to 150 it is still worthless fiat,169,-1
352,2022-08-02 19:53:08+00:00,https://twitter.com/Scaramucci, Bitcoin has already bottomed has a fair value of $40 000 says Anthony Scaramucci - MarketWatch,169,1
353,2022-09-07 22:34:49+00:00,https://twitter.com/ElZonteCapital, Mayor of world famous center of banking is excited to follow El Salvador's amazing success story with as President blazes the path forward to the new era of perfect money,167,1
354,2022-09-12 18:30:52+00:00,https://twitter.com/Dennis_Porter_, Some many people are bearish its incredible. Most of them are short Follow the money. Follow the incen,167,1
355,2022-09-09 19:14:18+00:00,https://twitter.com/MatthewHyland_, No I didn't see this 10% move coming today props to those who did Not complaining about being wrong though,167,-1
356,2022-08-25 17:21:49+00:00,https://twitter.com/jjcmoreno, Flows from Coinbase to derivative exchanges increasing again. These kind of flows are associated with the market cycle. - Increasing flows from Coinbase to derivative exchanges bull market. - Decreasing flows bear markets.,167,1
357,2022-08-12 20:50:11+00:00,https://twitter.com/komochi4xamo, . (= ) (|U.|) (||) J,167,1
358,2022-08-16 23:09:09+00:00,https://twitter.com/ercwl, What most people dont know is if ethereans master UASFs under PoS they gain access to a weapon that is more powerful than the UASF powers of bitcoiners. That is because a UASF in PoS can *selectively* punish censoring validators. In Bitcoin you cant selectively pu,166,1
359,2022-09-14 16:59:52+00:00,https://twitter.com/BitcoinConfEUR," Announcing Gabriel Shipton as a Bitcoin Amsterdam speaker! Shipton is an advocate for his brother and a film producer at Shipton House. His latest production award winning ""Ithaka - A Fight To Free Julian Assange"" combines his love for cinema with the fight to free his brother.",166,1
360,2022-08-22 19:39:05+00:00,https://twitter.com/RealPabloHemaan, Oh no!!! This means is gonna bounce hard!! Maybe wont go to 12K after all now since said it he has like the worst record on mainstream medi,165,-1
361,2022-08-25 18:15:00+00:00,https://twitter.com/relai_app," In 1972 using a credit card was too ""complicated."" In 1986 using the Internet was too ""complicated."" In 2003 using online banking was too ""complicated."" Today using is too ""complicated.""",165,1
362,2022-08-13 18:54:01+00:00,https://twitter.com/chowcollection, I dont like because I cant own 50% of the supply.,164,-1
363,2022-08-02 20:52:40+00:00,https://twitter.com/_Brian_Harris, It's been so long for me I've forgotten: Do people still want via If so comment your $handle below for some free Retweet Like and all of that,163,1
364,2022-09-12 20:59:50+00:00,https://twitter.com/BriFitDance, Hey guys I'm stacked...with Are you?,161,1
365,2022-08-08 18:25:43+00:00,https://twitter.com/CoinmanBurak, ? -?,160,1
366,2022-09-10 19:53:20+00:00,https://twitter.com/BitcoinQ_A, Lots of UK bitcoin meet ups popping up. LOVE TO SEE IT!,160,1
367,2022-08-08 19:45:01+00:00,https://twitter.com/saifedean, and I aren't jealous. We're going to start our own brand of toxic bitcoin maximalism for pure carnivores only. Good luck to you with your plant-eating and let the free market in shitcoiner tears decide!,159,1
368,2022-09-17 23:00:17+00:00,https://twitter.com/saifedean, Out of tens of thousands of shitcoins the overwhelming majority has gone to zero or very close to zero. Good luck picking the right one to outperform bitcoin out of each 10 000 shitcoins built to be dumped on you,158,1
369,2022-08-12 16:37:28+00:00,https://twitter.com/TheBitcoinConf, What are you supposed to do when others are fearful...,156,1
370,2022-08-07 22:28:02+00:00,https://twitter.com/NewsAsset, What if we havent hit the bitcoin bottom? Is that the worst thing ever? I mean who here is thinking of selling it all any time soon? Taking profits along the way sure but if we go down who would,155,-1
371,2022-09-03 14:51:54+00:00,https://twitter.com/FigoETH, Reminder that Ethereum is more secure than Bitcoin regarding costs of attack even before PoS:,155,1
372,2022-08-19 20:34:12+00:00,https://twitter.com/TheDustyBC, A GOOD AMOUNT OF MT GOXS WILL BE RELEASED ONTO THE MARKETS,154,1
373,2022-09-18 21:49:05+00:00,https://twitter.com/posschain, Phase 1 : (100% sold &amp; finished ) phase 2 : (370 477 TOKENS SOLD ) Phase 2 token fee : $0.80 it's still not too late! Launchpad: Don't forget to get your bonuses!,154,-1
374,2022-08-12 21:06:30+00:00,https://twitter.com/coryklippsten, is the sixth love language.,153,1
375,2022-09-10 16:31:44+00:00,https://twitter.com/PoweredbyIBEX, The second graduating class of the is happening now in . 60 students are earning their diploma today with the support of over 21 Bitcoiners from around the world! We are beyond proud to be part of this incredible initiative,153,1
376,2022-09-09 17:36:27+00:00,https://twitter.com/Tradermayne, Good morning Absolute ripper longs on both BTC and SPX are crushing. Great start to the month.,153,1
377,2022-09-24 14:34:54+00:00,https://twitter.com/Picoin__Pi, Join Did you miss out on Bitcoin &amp; Ethereum mining? Pi Network is a great opportunity for you. Mine Pi coin with your smart Phone by clicking on the App every 24hrs. Join link,153,-1
378,2022-10-01 15:05:29+00:00,https://twitter.com/bitcoin_clown, Good morning I owe IRS 10K and their interest rate is 7.5% ... should I ape it in instead?,153,1
379,2022-08-18 16:53:44+00:00,https://twitter.com/nozomimagine, Read my latest piece! Is A Currency of Love that Gives Peace a Chance It highlights a contagious spreading of love in El Salvador!,153,1
380,2022-09-18 22:25:02+00:00,https://twitter.com/_JokerNFT_, $ETH Follow [ ] RT wallet 36,153,1
381,2022-09-09 23:56:49+00:00,https://twitter.com/Deep43075392, Ads coin is the world's number one This is a trailer the picture is yet to come In September everyone will see the whole world will see the flight of Ads coin everyone get ready to welcome Ads jai Ads i love ads,152,-1
382,2022-09-21 19:01:15+00:00,https://twitter.com/StockmoneyL, Breakout or rejection? Nice panic wick here,152,1
383,2022-08-24 20:08:14+00:00,https://twitter.com/namcios, Hash Ribbons flashed a buy signal on Friday. Is now the best time to buy Find out in my latest for featuring an interview with,152,-1
384,2022-09-21 21:16:17+00:00,https://twitter.com/nickcald, Its unfortunate that Silicon Valley ended just before bitcoin to,151,-1
385,2022-09-25 15:58:46+00:00,https://twitter.com/CryptoVizArt, The hardcore advocators in the community are all about of expression and Yet Bitcoin-Twitter has been like a ghost town. Look up and see how brave Iranians are fighting for their right. How can anyone be neutral NOW!,151,1
386,2022-09-28 21:46:02+00:00,https://twitter.com/NorthstarCharts, - You're probably sick of seeing this forecast but it's still playing out as anticipated and continues to look bearish.,151,-1
387,2022-09-19 20:00:02+00:00,https://twitter.com/LookingGlassEdu, We're super excited to release our school course containing 19 lessons spanning the evolution of money to where fits in our macro environment. Whatsmore each lesson contains a presentation teacher materials lesson plan quiz &amp; activities!,151,1
388,2022-09-03 21:06:50+00:00,https://twitter.com/Mrshadowchaser, is just a start make sure all targets will progress towards their targets like,151,1
389,2022-08-31 18:33:17+00:00,https://twitter.com/CarlBMenger, I think is a great genius but I'm still glad that doesn't have a CEO and my life savings are not tied up in,150,1
390,2022-09-05 16:09:26+00:00,https://twitter.com/VeVeViral, No more than 21 million individuals will ever be able to claim that they own one thats incredible! But Only 4444 can own the 1st Mickey 7 500 the 1st Batman Joker or Harley 10 000 the 1st Superman 27 931 the 1st Darth Vader 60 500 the 1st Spider-Man,150,1
391,2022-09-26 19:56:51+00:00,https://twitter.com/knutsvanholm, is Love U money and F U money simultaneously,149,1
392,2022-09-11 16:56:20+00:00,https://twitter.com/Lilianreed67, Whats your best Token so far ? - - - - - - - - - -,148,1
393,2022-09-25 14:49:12+00:00,https://twitter.com/TomerStrolight, The first of its kind; The last of its kind. The one of a kind.,148,1
394,2022-09-10 20:41:42+00:00,https://twitter.com/artalicjaanton, Good Morning My Dears I wish you all a wonderful weekend Let it bring you all the best rest fun love and friendship,147,1
395,2022-08-13 15:22:39+00:00,https://twitter.com/alanbwt, Love finding new plebs. Each day I notice another brilliant Bitcoiner whom I feel a brotherly kinship with. Our star will rise.,147,1
396,2022-09-07 19:05:09+00:00,https://twitter.com/CanadianPolling, Among Those Who Have An Understanding Of Bitcoin And Agree With 'Bitcoin Is A Good Way To Opt Out Of Inflation': All: 11% PPC: 45% GPC: 24% LPC: 12% CPC: 11% NDP: 11% BQ: 6% Pollara / August 2 2022 / n=2013 / Online,147,1
397,2022-09-28 23:14:26+00:00,https://twitter.com/AltcoinDailyio, HERE IS THE LATEST NEWS: -- Dollar Milkshake Theory HAPPENING NOW! -- Trading Volume SPIKING! -- CFTC Chairman Speaks on in US -- $ETH $FIL $LINK News -- &amp; MORE! WATCH &gt;&gt;,147,1
398,2022-08-09 17:35:18+00:00,https://twitter.com/AmwalNetwork, Circumvent the governments reach (any government) by building your own and Lightning,146,1
399,2022-09-07 20:17:02+00:00,https://twitter.com/maxkeiser, This is Austrian Economics was impossible to experiment with and prove until came along.,146,-1
400,2022-08-14 20:49:35+00:00,https://twitter.com/MartiniGuyYT, ETHEREUM MERGE PRICE WARNING BITCOIN CME GAP | HUGE OPPORTUNITY | CRYPTO NEWS ETH &amp; BTC ANALYSIS In Todays Video: - Ethereum Merge Discussion - Binance Flips - and Coverage WATCH THIS VIDEO LINK BELOW,144,1
401,2022-08-18 16:39:50+00:00,https://twitter.com/AlveyChain, Great news! Our $wALV token on got tracked by let's show some,144,1
402,2022-09-25 20:37:10+00:00,https://twitter.com/komochi4xamo, . (= ) (|U.|) (||) J,144,1
403,2022-09-17 19:09:49+00:00,https://twitter.com/Legitcryptonerd, $Qnt the largest transfer of wealth Another great video by Check it out it $eth $btc $link $xrp,144,1
404,2022-09-29 17:45:08+00:00,https://twitter.com/Macronaut_, cattle are good the for the environment and so is,143,1
405,2022-09-19 17:30:38+00:00,https://twitter.com/TheRealPlanC, Very interesting channel. by:,143,1
406,2022-09-09 22:54:35+00:00,https://twitter.com/CryptoBusy, Great day for today,143,1
407,2022-09-12 22:00:40+00:00,https://twitter.com/ZakaWaqar, It is remarkable how many money-making opportunities there have been coming across as the technology is moving very fast. Paying attention pays off! Join my group,143,1
408,2022-09-28 19:03:29+00:00,https://twitter.com/BitcoinPierre," Using a ""gold node"" was too expensive this led to minting which led to currency debasement. Verifying your money should be affordable and convenient like using a node! Paragraph from The Value of Money written in 1932 by Tjardus Greidanus:",143,-1
409,2022-09-28 19:42:34+00:00,https://twitter.com/stephanlivera, Are you fiat minded? Or minded? With fiat currencies around the world dropping now is the time to denominate in bitcoin terms! See my latest for here and let me know if you agree!,142,-1
410,2022-08-27 20:44:56+00:00,https://twitter.com/real_vijay, I'm here at the amazing BitBlockBoom conference in Austin signing copies of the Bullish Case for If you're here come say hi!,142,1
411,2022-08-23 21:37:25+00:00,https://twitter.com/BitcoinIsSaving, Bring your own steak to the restaurant so you can buy more,142,1
412,2022-09-26 19:39:45+00:00,https://twitter.com/_JokerNFT_, $ETH Follow [ ] RT wallet 24 hour,142,1
413,2022-09-14 23:12:45+00:00,https://twitter.com/leon_texas, Happy Day. Ethereum merge in 7 hours. Congrats to the Ravencoin community for building a world class blockchain with the of Ravencoin truly is 3.0. Cheers from Austin Texas,141,1
414,2022-08-30 20:14:30+00:00,https://twitter.com/Diditaihuttu, We did more then 200 transactions in the first 2 months. I am super happy with these results and it shows that $BTC is a Peer-to-Peer Electronic cash system,141,1
415,2022-08-17 22:54:28+00:00,https://twitter.com/IsisWise, Good question. And how many lost their money because Poilievre was pimping Bitcoin?,141,1
416,2022-08-26 17:10:20+00:00,https://twitter.com/yami_promotes, HUGE GIVEAWAY Prize: $50 worth $FEC token Steps: 1) Follow &amp; 2) Like &amp; Retweet 3) Tag ur friends Winner in 24 hrs. Good luck guys,141,-1
417,2022-09-19 18:01:39+00:00,https://twitter.com/btc, Every day is a good day to stack sats if you HODL them long-term.,140,-1
418,2022-08-31 18:25:57+00:00,https://twitter.com/CryptoPoseidonn, If you wont dca below $14k bec of you waiting perfect entry at $10k you,140,1
419,2022-08-25 19:20:55+00:00,https://twitter.com/MuslimTom_, Bitcoin is going to be worth so much more than it is now after civilizational collapse disables our ability to maintain the computing systems with which we mine it. It's gonna be so scarce and precious dude,140,1
420,2022-08-15 21:13:11+00:00,https://twitter.com/CryptoNewton, looks bad pumpit!,139,-1
421,2022-09-24 16:00:40+00:00,https://twitter.com/charlie_inu, Hello Charlie community Good news is here Charlie exchange soon live with 25 top trading tokens/coins BITCOIN ETHEREUM BNB TETHER USDT BUSD Ripple Cardano DOGECOIN Polkadot Shiba Inu TRON ApeCoin Chainlink Litecoin Decentraland Enjin Coin Gala STEPN more,139,1
422,2022-08-06 17:08:11+00:00,https://twitter.com/conraddit, Bitcoin is great. No doubt about it. But the combustion engine evolved. We got jet engines from the concept. So why would we have stuck to Etienne Lenoir's original design?,139,1
423,2022-09-21 19:34:03+00:00,https://twitter.com/saifedean, Good vibes lira &gt;&gt; Inflation-resistant,139,1
424,2022-10-01 19:55:39+00:00,https://twitter.com/_JokerNFT_, $ETH $ Follow [ ] RT wallet 03.10 TS 23.00 END,139,1
425,2022-09-07 20:51:08+00:00,https://twitter.com/TheMoonCarl, Bitcoin is a nice risk,138,1
426,2022-09-08 19:00:27+00:00,https://twitter.com/KyleOfTheCorn, * * Yes hello this is Agent Smith with the IRS. W,138,1
427,2022-08-06 17:25:05+00:00,https://twitter.com/maxkeiser, Huge!!!! El Salvador: Land of the Free Home of the,137,-1
428,2022-08-04 20:58:54+00:00,https://twitter.com/RavencoinAssets, Comment your address. ALL of you are getting 100 BITCOIN3.0 tokens for FREE! is 3.0,137,1
429,2022-08-25 20:06:19+00:00,https://twitter.com/TKralow, 2023 will be huge for,137,1
430,2022-09-12 23:32:05+00:00,https://twitter.com/DeFiSurfer808, You see stats like this and you wonder how the heck has not flipped already: Unique addresses w/ non-$0 balance: - Bitcoin: 43M - Ethereum: 86M (~2x) Last-twelve-months fees: - Bitcoin: $192M - Ethereum: $8 961M (47x!),136,1
431,2022-08-13 23:21:01+00:00,https://twitter.com/komochi4xamo, . (= ) (|U.|) (||) J,136,-1
432,2022-09-09 17:20:42+00:00,https://twitter.com/CharFadirepo, Twitter!Its my bday! I just wanted to say TY to all that have supported me so far.Im grateful for Gods favor over my life.I have evrythg Ive always wanted:a loving husband &amp; children great fam &amp; friends a career I &amp; my purpose to make the world better via,135,1
433,2022-09-14 22:25:06+00:00,https://twitter.com/BJusty1, Your Network is your Net-Worth. Go to a fucking Meetup.,135,-1
434,2022-09-27 22:06:44+00:00,https://twitter.com/OpenSats, Proud to announce that we've now added BTCPayServer and Bitcoin Policy Institute as approved projects on You can now donate to these projects through our 501(c)(3) and receive a tax deduction Proud to support these and other amazing FOSS Bitcoin projects,135,1
435,2022-08-19 22:30:00+00:00,https://twitter.com/MASTERBTCLTC, You're going to want to see this. If you compare the total of unique addresses against the price of and it models the tops. The best traders would sell all your BTC and ETH for LTC here. $LTC: $3 000 55x $BTC: 50 734 2.4x $ETH: $7 951 4.8x,135,1
436,2022-09-28 19:09:18+00:00,https://twitter.com/freebitco, Formula 1 Betting - Singapore Grand Prix Will Max claim victory in Singapore and boost his claim? Or can Ferrari and Leclerc gain some ground? Predict the winner at and win $BTC if you're right!,135,1
437,2022-08-16 20:23:14+00:00,https://twitter.com/komochi4xamo, . (= ) (|U.|) (||) J,134,1
438,2022-08-02 21:05:31+00:00,https://twitter.com/_d11n_, We had a great time traveling with a van through the Allgu and Austria meeting Bitcoin friends all along the way.,134,1
439,2022-09-06 23:54:18+00:00,https://twitter.com/MrDiamondhandz1, Another successful buy of in the books. You wont see these prices forever DONT MISS YOUR CHANCE!,134,1
440,2022-08-07 17:07:11+00:00,https://twitter.com/Station21m, Love this quote from about design space. From great piece on the Lightning Network.,133,1
441,2022-09-23 16:01:30+00:00,https://twitter.com/LunarCrush, Bitcoin Stonks GIVEAWAY Welcoming all LEVEL 5 users with a chance to WIN $1 000 in $BTC! Everyone whos LEVEL 5 by Oct 1st gets 1 entry + an additional entry for every LEVEL 5 user you successfully refer. See your referrals here:,133,1
442,2022-08-10 22:41:56+00:00,https://twitter.com/porqueloin, he was alternatively going to be talking about bitcoin or the new smiling friends episode (which i loved) but KH owns me,133,-1
443,2022-10-01 21:19:41+00:00,https://twitter.com/bob4punk, $link time to get blocked by forbes? A radical bitcoin eth rival? Lol my linky is radical?,132,1
444,2022-09-10 18:07:43+00:00,https://twitter.com/BrnMetaverse, In what rank do you think the exchange market we will list after 6 days?,132,-1
445,2022-09-10 16:07:30+00:00,https://twitter.com/Justin_Bons, 2/41) All of the qualities of Bitcoin we hold dear Censorship resistance immutability decentralization &amp; self-sovereignty Are no longer championed by BTC but by its competitors instead The greatest tragedy is that most people are still being misled in regard to this reality,131,1
446,2022-09-07 21:05:30+00:00,https://twitter.com/maxkeiser, Yep. They are also unlicensed casinos. Shitcoins are nothing more than numbers on a roulette wheel (including ETH XRP ADA etc.) only. Youre welcome.,131,1
447,2022-08-22 20:44:02+00:00,https://twitter.com/HumanityWrath, Dude nobody going to El Salvador because of bitcoin lmao.,131,-1
448,2022-09-04 21:10:27+00:00,https://twitter.com/PeterMcCormack, With we have committed to full transparency and in the latest income report we have published proof of reserves for our treasury and float. You can view the ZPUB address and analyse it using,131,-1
449,2022-09-19 20:00:04+00:00,https://twitter.com/ArtvisionNFT, Reading about Ravencoins code 'was copied' from Bitcoin but establishes its own unique network asset and protocol rules Ravencoin uses a variation of the Proof-of-Work (PoW) consensus mechanism called KAWPOW You can mint/buy/sell NFTs o,130,-1
450,2022-09-13 21:22:15+00:00,https://twitter.com/Jordan__Lindsey, Bitcoin is beautiful.,130,1
451,2022-08-04 21:11:29+00:00,https://twitter.com/MartiniGuyYT, WARNING BITCOIN AT BREAKING POINT WITHIN 24HR | BLACKROCK BUY COINBASE | SHOCK NEWS... In Todays Video: - is at breaking point this decision could go horribly wrong - Crypto News &amp; Analysis WATCH THIS VIDEO LINK BELOW,130,-1
452,2022-09-20 22:45:25+00:00,https://twitter.com/SilvermanJacob," CZ praises Michael Saylor (I'm blocked) as ""brilliant."" Saylor is $1.5b underwater on his Bitcoin bet and was eased out of the MicroStrategy CEO chair just in time to be sued for tax fraud. He told people to mortgage their homes to buy Bitcoin.",129,1
453,2022-08-08 20:42:05+00:00,https://twitter.com/coinbeastmedia, Klaus Schwab said this earlier in the week: ''We urge people to give up private ownership of their cars and shift their mindset shift away from wanting to own something to wanting to rent instead.'' Opt-out of ''The Great Reset!'' is ''The Great Re-SAT'',129,-1
454,2022-08-25 17:32:09+00:00,https://twitter.com/nottjmiller, Being a bitcoin maximalist is being a blockchain maximalist. And both are a very good idea if you are a futurist. Did anyone ever think that another buying opportunity like this would exist. Not me who cant even buy in now.. but just remind you you have an opportunity.,129,1
455,2022-08-21 21:07:50+00:00,https://twitter.com/CardanoFeed, Charles Hoskinson Says Cardano Is Still His Greatest Passion $ADA,129,1
456,2022-08-10 21:57:04+00:00,https://twitter.com/BigSeanHarris, Im heading to El Zonte the 19-30 of August to plan the 2024. Ill be documenting my trip and the beautiful country of El Salvador. I cant wait to get there and plan a fun and well deserved party for and Bitcoiners. If you have ideas,128,1
457,2022-08-04 20:50:23+00:00,https://twitter.com/TuurDemeester, May be a good time to sell $TSLA for,128,1
458,2022-08-02 20:41:23+00:00,https://twitter.com/Diditaihuttu, Happy faces . Thanks Algarve Tribe for visiting us,127,1
459,2022-08-03 19:11:57+00:00,https://twitter.com/financeguy74, I like Bitcoin too so it'd be great if I could have a web3 name for that too. Turns out I already have one. It's called an ENS name and one can use it to send and receive bitcoin just like they would with ethereum.,127,1
460,2022-08-16 20:08:07+00:00,https://twitter.com/MrRobbieD, $HEX is just with a proof of work change is the worst way to explain to someone that asks What is How,127,-1
461,2022-08-19 23:38:42+00:00,https://twitter.com/AurelienOhayon, Very nice bullish Leading Diagonal Wave pattern. By,127,1
462,2022-09-12 23:07:53+00:00,https://twitter.com/komochi4xamo, . (= ) (|U.|) (||) J,126,1
463,2022-08-09 17:07:53+00:00,https://twitter.com/AurelienOhayon," ""According to Ohayon's latest tweet may start a journey towards ATH levels again in the coming months. Claiming that will gain more than 340% the successful analyst likens recent events to the movements in the 2018 - 2019 period.""",126,1
464,2022-08-07 20:36:01+00:00,https://twitter.com/ODELL, music city grand prix + bitcoin car about to rip,125,1
465,2022-08-04 23:25:23+00:00,https://twitter.com/komochi4xamo, . (= ) (|U.|) (||) J,124,1
466,2022-09-20 23:00:02+00:00,https://twitter.com/crypto_rand, Following the disaster of 2021 2022 looks like it is on track to be the worst year in the history of the 10-Year US Treasury Bonds with a likely loss of 14.6%,124,-1
467,2022-08-31 20:16:57+00:00,https://twitter.com/MrDiamondhandz1, Maybe you didnt hear me you so called experts. The people will push to $1 and beyond you will be wrong AGAIN. Time to PUMP!,124,-1
468,2022-09-23 16:00:37+00:00,https://twitter.com/CryptoMichNL, NEW VIDEO Buy sell U.S. Dollar! Here is why. Why now is a good time to buy $BTC Watch it here:,124,1
469,2022-09-18 16:43:43+00:00,https://twitter.com/theemikehobart, When the markets break down the Im so happy Ive gotten to stack under $20k crowd are going to feel just like those of us,123,1
470,2022-09-06 18:50:11+00:00,https://twitter.com/SpaceRaceCoin, is now listed on Your trading links: Your deposit link: Happy trading!!,123,-1
471,2022-08-26 21:22:54+00:00,https://twitter.com/komochi4xamo, . (= ) (|U.|) (||) J,122,1
472,2022-08-15 20:32:03+00:00,https://twitter.com/DingDong3001, Stay confident.,121,1
473,2022-08-01 16:56:10+00:00,https://twitter.com/AgoristView, Happy Independence Day,121,1
474,2022-08-30 20:30:00+00:00,https://twitter.com/CryptoWeathrMan, Of course we could go down more But being bearish at $19k Is like being bullish at $65k Just doesn't make sense to me Stop trying to get a perfect b,121,1
475,2022-08-12 16:54:38+00:00,https://twitter.com/PeterMcCormack, Funding target hit for Jason amazing though you can still pre-order. I think this is an awesome signal that there is a growing arm of progressives who understand We can disagree on politics and unite on,121,-1
476,2022-08-21 18:06:00+00:00,https://twitter.com/ufc, Don't forget to vote for your favorite athletes to win up to $30K in Bitcoin and YOU could win NFT drops UFC Store gift cards and 3 months of Vote now to enter at [ B2YB | Voting closes at Midnight ET ] htt,121,1
477,2022-09-24 14:29:29+00:00,https://twitter.com/HouseofChimera, Factsheet: The $SYS ecosystem is a highly innovative blockchain network that is scalable (Roll-ups / Z-DAG) and secure (Bitcoin PoW Chainlocks). Dozens of projects are building on syscoin (e.g. ) Token2049 is in about 4 days!,120,1
478,2022-09-02 16:53:53+00:00,https://twitter.com/Btcfreedomshow, The greatest interest in and among U.S. states is shown in California For reference is the headquarters of and,120,1
479,2022-09-27 20:30:59+00:00,https://twitter.com/BitcoinMagazine, Looking for gear? We've got you covered. Find your favorite designs on hats shirts mugs and more! h,120,1
480,2022-08-18 18:10:18+00:00,https://twitter.com/ICOffenderII," In the spirit of the amazing cc ""even on days when Im broke as hell I still D"" HELPING HODLONAUT IS HELPING BITCOIN!!! It's time for that torch to come home!!! Feel free to join me fam!!!",119,-1
481,2022-09-12 18:42:27+00:00,https://twitter.com/mmorden, Good speech by PMJT. Congratulated Skippy right off the bat then said everything hes been saying is not responsible leadership. I especially liked the Bitcoin jab then saying everyone would have lost their life savings had they listened to that advice from Skippy.,119,1
482,2022-08-21 18:48:00+00:00,https://twitter.com/relai_app, Bitcoin is savings technology. It's impossible to be late to Bitcoin.,119,-1
483,2022-09-16 22:27:33+00:00,https://twitter.com/samcallah," The first Bitcoin mention on the WEF's website is from 2017. It's hilariously titled ""In 2020 Bitcoin will consume more power than the world does today."" The WEF has been known to delete articles so I can't believe this is still on their website.",118,-1
484,2022-08-12 23:31:38+00:00,https://twitter.com/jaderivan, I will never sell ERGO because we will use ERG as we use dollars today. ERG is better than any other blockchain it was made by geniuses as Satoshi was and he would be proud of it. Thank you $ERG $BTC $ETH,118,1
485,2022-08-01 18:56:43+00:00,https://twitter.com/crypto, Matt Damon gained infamy as the star of the Fortune Favors the Brave campaign for cryptocurrency exchange Crypto .com debuting on Oct. 28 2021. Bitcoins price has dropped more than 60% since the ad aired,118,1
486,2022-09-03 17:34:45+00:00,https://twitter.com/ARKInvest, ARK Weekly The Bitcoin Monthly: FYI 147: Newsletter: 'Swag For Good' Labor Day Sale: Psychedelic Therapeutics:,118,1
487,2022-08-04 21:36:45+00:00,https://twitter.com/Jordan__Lindsey, When this rally peaks if you havent yet de-risked do please consider doing so. Trade smart. Invest wisely.,117,1
488,2022-09-24 23:37:27+00:00,https://twitter.com/CryptoVinco, Within this timeframe (YTD) is -59.2% making it bottom of the list!,117,1
489,2022-08-17 17:46:37+00:00,https://twitter.com/Bquittem, Progressives adopting bitcoin is a good thing 1- If we're right about bitcoin everyone will use it. Progressives aren't 'predisposed to bitcoin' and yet here they come great. 2- Progressives will be more successful at squashing energy FUD (which largely comes from the left),116,1
490,2022-08-19 23:56:34+00:00,https://twitter.com/BitsBeTrippin, For those wondering how the BBT farm immersion cooling is doing. Power expansion going in now full steam ahead!,116,1
491,2022-09-20 17:22:47+00:00,https://twitter.com/saifedean, This looks like a very interesting report and I'm looking forward to more analysis from the clearest thinker in bitcoin now he's focused on research at Riot.,116,1
492,2022-09-02 18:18:54+00:00,https://twitter.com/hexinfo, I should add: PulseDogecoin ( $PLSD ) doesnt need PulseBitcoin to thrive but omg its going to get crazy,116,-1
493,2022-09-24 17:32:28+00:00,https://twitter.com/BTCTN, customers of the exchange will be able to use their balances of Argentine pesos or to pay in any of the merchants that have QR code payments activated.,115,-1
494,2022-09-28 17:22:00+00:00,https://twitter.com/relai_app, How fiat money works: ------ ------&gt; How works: -----,115,1
495,2022-08-25 20:56:01+00:00,https://twitter.com/JudahJD9, Lol bitcoin fit fall Lemme kuku carry my 1billion$ gold,115,1
496,2022-09-08 17:40:22+00:00,https://twitter.com/blockchaintiger, The Brave start to cover all India by with the Indian as they did in South Korea.,115,1
497,2022-09-26 19:37:00+00:00,https://twitter.com/FatManTerra, They should have taxed their starving populace to buy volcano bonds &amp; bitcoin. Can't possibly go wrong.,114,-1
498,2022-08-09 20:24:20+00:00,https://twitter.com/BroovsProject, token information which is own token. $BRS CG: CMC : TRADE:,114,-1
499,2022-09-12 22:47:31+00:00,https://twitter.com/Jordan__Lindsey, I really enjoyed this discussion and I hope you will too. is many things to many people. Bitcoin is a hedge against currency debasement.,114,1
500,2022-09-25 20:28:02+00:00,https://twitter.com/CryptoVinco, Still outperforming Fiat is winning!,114,1
501,2022-08-09 22:07:28+00:00,https://twitter.com/Simon86276065, Some shit is about to go blow up and SKYROCKET! Are we getting ?? / BITCOIN PAIRING INCOMING!!!,113,-1
502,2022-08-31 17:39:07+00:00,https://twitter.com/zhufenxi2, Join Did you miss out on Bitcoin &amp; Ethereum mining? Pi Network is a great opportunity for you. Mine Pi coin with your smart Phone by clicking on the App every 24hrs. Join link Invite c,113,1
503,2022-08-02 20:55:12+00:00,https://twitter.com/Eric_BIGfund, Good for,113,1
504,2022-08-27 23:57:14+00:00,https://twitter.com/Bquittem, Hey sounds like youre going to fit in great at the bitcoin meetup in minneapolis. Join us in September? DMs open.,113,1
505,2022-08-29 22:18:56+00:00,https://twitter.com/scottmelker, The most popular response to this is and buy bitcoin. I turned 21 in the 90s guys.,113,1
506,2022-09-03 21:28:06+00:00,https://twitter.com/komochi4xamo, . (= ) (|U.|) (||) J,112,1
